title,directors,ratingValue,casts,cover,detailLink,year,types,countrys,lang,datePublished,movieTime,starsLen,stars,summary,imgList,movieUrl
芙蓉镇,谢晋,9.3,"刘晓庆,姜文,郑在石,张光北,徐松子,祝士彬,刘利年",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg,https://movie.douban.com/subject/1297880/,1987,"剧情,爱情",中国大陆,汉语普通话,1987-03-05(中国大陆上海首映),164 分钟,158057,"68.8%,26.8%,4.0%,0.3%,0.2%",本片分上下两集，讲述了位于湘、粤、桂三省交界处的芙蓉镇上，人称“芙蓉姐”的漂亮女人胡玉音（刘晓庆）在“四清运动”及“文化大革命”中的遭遇。,"https://img3.doubanio.com/view/photo/sqxs/public/p459948603.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p459948269.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1043529125.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p459947915.jpg",https://movie.douban.com/trailer/157395/#content
人工智能 A.I. Artificial Intelligence,史蒂文·斯皮尔伯格,8.7,"海利·乔·奥斯蒙,弗兰西丝·奥康纳,山姆·洛巴兹,杰克·托马斯,裘德·洛,威廉·赫特,梁振邦,克拉克·格雷格,凯文·苏斯曼,汤姆·加洛普,尤金·奥斯门特,艾普尔·格雷斯,马特·温斯顿,萨布丽娜·格德维奇,西奥·格林利",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,https://movie.douban.com/subject/1302827/,2001,"剧情,科幻","美国,英国",英语,2001-06-29(美国),146分钟,467934,"48.8%,38.4%,11.4%,1.1%,0.3%",21世纪中期，由于温室效应，南北极冰川融化，地球上很多城市被淹没。此时，人类科技已经高度发达，人工智能机器人就是人类发明出来用以应对恶劣自然环境的科技手段之一，而且，机器人制造技术已经高度发达，先进的机器人不但拥有可以乱真的人类外表，还能感知自身的存在。,"https://img3.doubanio.com/view/photo/sqxs/public/p446340647.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p968980548.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p446340009.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1629456765.jpg",https://movie.douban.com/trailer/138002/#content
终结者2：审判日 Terminator 2: Judgment Day,詹姆斯·卡梅隆,8.8,"阿诺·施瓦辛格,琳达·汉密尔顿,爱德华·福隆,罗伯特·帕特里克,阿尔·伯恩,乔·莫顿,埃帕莎·默克森,卡斯图罗·格雷拉,丹尼·库克塞,詹妮特·戈德斯坦恩,山德·贝克利,莱思莉·汉密尔顿·格伦,彼得·舒鲁姆,唐·雷克,吉姆·帕尔默,格温达·迪肯,科林·帕特里克·林奇,妮基·考克斯,德沃恩·尼克森,阿卜杜勒·萨拉姆·埃尔·拉扎克,迈克·马斯喀特,迪恩·诺里斯,查尔斯·A·坦伯罗,丹尼·皮尔斯,马克·克里斯托弗·劳伦斯,林凡 ,乔尔·克莱默,斯科特·肖,史文-欧尔·托尔森,小威廉·威谢尔,Ken Gibbel,Robert Winley,Michael Edwards,Don Stanton,Dan Stanton,Lisa Brinegar,Dalton Abbott,Bret A. Arnold,Martin Deluca",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,https://movie.douban.com/subject/1291844/,1991,"动作,科幻","美国,法国","英语,西班牙语","1991-07-03(美国),2017-02-17(柏林电影节 3D)",137分钟,357742,"50.9%,38.8%,9.7%,0.4%,0.1%",上一部中，超级电脑“天网”阻止人类抵抗领袖约翰·康纳诞生的行动失败，时隔13年后，在“审判日”到来之前，“天网”派出了更加先进的生化机器人T-1000（罗伯特·帕特里克 饰）从公元2029年回到洛杉矶追杀已经长大的约翰，与此同时，约翰也派出了机器人T-800（阿诺· 施瓦辛格 饰）回去保护年幼的自己。,"https://img9.doubanio.com/view/photo/sqxs/public/p453179404.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p457092318.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p453176963.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p453181473.jpg",https://movie.douban.com/trailer/218675/#content
虎口脱险 La grande vadrouille,热拉尔·乌里,8.9,"路易·德·菲奈斯,布尔维尔,克劳迪奥·布鲁克,安德丽·帕里西,科莱特·布罗塞,迈克·马歇尔,玛丽·马凯,皮埃尔·贝尔坦,本诺·施特岑巴赫,玛丽·杜布瓦,特里-托马斯,西戈德·拉普,赖因哈德·科尔德霍夫,赫尔穆特·施奈德,保罗·普雷博伊斯特,汉斯·迈尔,居伊·格罗索,米歇尔·莫多,彼得·雅各布,吕迪·勒努瓦,诺埃尔·达扎尔,皮埃尔·鲁塞尔,皮埃尔·巴斯蒂安,雅克·萨布隆,玛格·阿夫里尔,雅克·博杜因,加布里埃尔·戈班,保罗·梅塞,亨利·热内斯",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,https://movie.douban.com/subject/1296909/,1966,"喜剧,战争","法国,英国","法语,英语,德语",1966-12-08(法国),132分钟,272320,"57.3%,32.9%,8.7%,0.8%,0.3%",二战期间，英国一架飞机在执行轰炸任务中，被德军击中，几名英国士兵被迫跳伞逃生。他们约好在土耳其浴室见面，并用这次行动的代号“鸳鸯茶”作为接头暗号。,"https://img9.doubanio.com/view/photo/sqxs/public/p835625294.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p835631282.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p835632771.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2454191081.jpg",https://movie.douban.com/trailer/120987/#content
恋恋笔记本 The Notebook,尼克·卡萨维蒂,8.5,"瑞恩·高斯林,瑞秋·麦克亚当斯,吉娜·罗兰兹,詹姆斯·加纳,斯塔尔勒塔·杜波利斯,凯文·康诺利,希瑟·沃奎斯特,杰弗里·奈特,琼·艾伦,詹姆斯·麦斯登",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg,https://movie.douban.com/subject/1309163/,2004,"剧情,爱情",美国,英语,2004-06-25(美国),123分钟,704529,"44.4%,40.1%,13.7%,1.4%,0.4%",一个浸润着鲜红与纯白的爱情故事，写在一本洒满昏黄的笔记本上，被一位老先生(詹姆斯·加纳 饰)，一遍一遍的讲述。老太太(吉娜·罗兰兹 饰)总是静静的听着，好奇的追问结果。在一家疗养院，这样不变的场景每天都会上演。,"https://img9.doubanio.com/view/photo/sqxs/public/p2173733674.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2173732688.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2173733549.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2601838300.jpg",https://movie.douban.com/trailer/137709/#content
新龙门客栈 新龍門客棧,李惠民,8.7,"张曼玉,林青霞,梁家辉,甄子丹,熊欣欣,刘洵,任世官,吴启华,袁祥仁,徐锦江,郑希怡,王彤川,王伟顺,蔡浩",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,https://movie.douban.com/subject/1292287/,1992,"动作,爱情,武侠,古装","中国香港,中国大陆","汉语普通话,粤语","2012-02-24(中国大陆),1992-08-27(中国香港)",88分钟,468064,"45.6%,43.7%,10.0%,0.6%,0.1%",宦官专权的明朝中叶，东厂曹少钦（甄子丹）假造圣旨杀害了忠良杨宇轩，并想斩草除根杀死其后代。侠女邱莫言（林青霞）、江湖义士贺虎等人冒死救出忠良后代后，逃至边关沙漠里的龙门客栈，与杨宇轩部下周淮安（梁家辉）会合。龙门客栈实则黑店，老板娘金镶玉（张曼玉）利用乱世，以美貌和风骚 作诱饵杀人越货聚敛钱财，但她却为英俊潇洒的周淮安动了真心。为了摸清潜藏于龙门客栈中的出关暗道，周淮安将计就计，答应与金镶玉成亲。,"https://img1.doubanio.com/view/photo/sqxs/public/p1421021378.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1421021703.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1421021458.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p1421021211.jpg",https://movie.douban.com/trailer/107067/#content
无耻混蛋 Inglourious Basterds,昆汀·塔伦蒂诺,8.7,"布拉德·皮特,梅拉尼·罗兰,克里斯托弗·瓦尔兹,伊莱·罗斯,迈克尔·法斯宾德,黛安·克鲁格,丹尼尔·布鲁赫,蒂尔·施威格,哥德昂·布克哈德,雅基·伊多,B·J·诺瓦克,奥玛·杜姆,奥古斯特·迪赫,德尼·梅诺谢,西尔维斯特·格罗特,马丁·乌特克,麦克·梅尔斯,朱莉·德赖弗斯,理查德·塞梅尔,亚历山大·费林,罗德·泰勒,索恩克·莫宁,山姆·莱文,保罗·鲁斯特,迈克尔·巴考尔,阿尔恩特·施韦林·索瑞,Petra Hartung,Volker Michalowski,肯·杜肯,克里斯蒂安·贝克尔,安娜-索菲·弗兰克,蕾雅·赛杜,蒂娜·罗德里格斯,路德格·皮斯特,雅娜·帕拉斯克,迈克尔·克兰茨,赖纳·博克,安德烈·彭文,塞巴斯蒂安·胡克,克里斯蒂安·布吕克纳,希尔玛·艾奇霍恩,Patrick Elias,伊娃·勒鲍,威尔弗里德·霍赫霍尔丁格,Michael Scheel,博·史文森,恩佐·卡斯特拉里,贝拉·B·菲森海默,Noemi Besedes,埃莱娜·卡多纳,杰克·加伯,塞缪尔·杰克逊,哈威·凯特尔,Andrew Napier,格里高利·尼克特洛,Niko Novick,Aleksandrs Petukhovs,Brendan Potter,Nikki Rapp,Sabrina Rattey,昆汀·塔伦蒂诺,Vitus Wieser",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1086394013.jpg,https://movie.douban.com/subject/1438652/,2009,"剧情,犯罪","德国,美国","英语,德语,法语,意大利语","2009-05-20(戛纳电影节),2009-08-20(德国)",153分钟,507304,"46.2%,42.2%,10.3%,0.9%,0.3%",故事分五章进行。二战中德占法国，德军上校汉斯（克里斯托弗·瓦尔兹 Christoph Waltz 饰）号称“犹太猎人”，在一次屠犹行动中，少女苏珊娜（梅勒尼·劳伦特 Mélanie Laurent 饰）侥幸逃脱。与此同时，八名美国犹太士兵在中尉奥尔多（布拉德·皮特 饰） 的带领下潜入德占法国刺杀德国军人，其行动神出鬼没，手法残忍，对德军造成相当威胁，被称为“杂种”。三年后苏珊娜来到巴黎继承了姑母的电影院，结识了德国战斗英雄，电影《国家荣耀》的主演弗里德里克（丹尼尔·布鲁赫 Daniel Brühl 饰）。对苏珊娜一见钟情的弗里德里克说服德国宣传部长约瑟夫·戈培尔（西尔维斯特·格洛斯 Sylvester Groth 饰）在苏珊娜的影院首映《国家荣耀》，希特勒（马丁·乌特克 Martin Wuttke 饰）本人也将出席。苏珊娜决定借放映之机烧毁影院；而在...,"https://img9.doubanio.com/view/photo/sqxs/public/p1148513554.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1148506106.jpg","https://movie.douban.com/trailer/137770/#content,https://movie.douban.com/video/102603/"
罗生门 羅生門,黑泽明,8.8,"三船敏郎,京町子,森雅之,志村乔,千秋实,上田吉二郎,本间文子,加东大介",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,https://movie.douban.com/subject/1291879/,1950,"剧情,悬疑,犯罪",日本,日语,1950-08-26(日本),88分钟,332052,"52.0%,38.0%,8.9%,0.8%,0.3%",罗生门，日本京都的正南门。云游和尚、砍柴人和乞丐在城门底下避雨，三人闲聊，话题开始，故事的序幕拉开：一个武士和他妻子路过荒山，遭遇了不测。妻子被侮辱，而武士惨遭杀害。惨案如何酿成？凶手、妻子、借武士亡魂来做证的女巫，都各有说法。,"https://img1.doubanio.com/view/photo/sqxs/public/p1332090829.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1332091897.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p1332092311.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1332091974.jpg",https://movie.douban.com/trailer/137714/#content
花束般的恋爱 花束みたいな恋をした,土井裕泰,8.6,"菅田将晖,有村架纯,细田佳央太,清原果耶,小田切让,押井守,户田惠子,岩松了,小林薰,韩英惠,中崎敏,小久保寿人,泷内公美,森优作,古川琴音,篠原悠伸,八木亚里纱,佐藤宽太,冈部敬史,萩原实里,福山翔大,萩原利久,片山友希,宇野祥平,佐藤玲,水泽绅吾,穗志萌香",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg,https://movie.douban.com/subject/34874432/,2021,"剧情,爱情",日本,日语,"2022-02-22(中国大陆),2021-01-29(日本)",124分钟,699769,"44.6%,42.3%,11.7%,1.1%,0.3%",深夜的地铁站，因错过末班车让山音麦（菅田将晖 饰）和八谷绢（有村架纯 饰）两个年轻人不期而遇。他们相约前往附近的咖啡店，并且畅聊文学、电影和各自的爱好。令他们感到惊喜的是，两个人无论是习惯、爱好还是理念居然极其相似，仿佛就是另一个自己，因此他们对对方渐渐产生好感。在此之后，他们相约再次见面，顺理成章成为了情侣。大学毕业，步入社会，小麦和小绢痴心相守。只不过现实生活磨砺着年轻人的意志和爱情。小麦被迫暂时放弃自己绘画的梦想，成为一名上班族，日渐拮据的生活也让他们减弱了对理想生活的要求。,"https://img3.doubanio.com/view/photo/sqxs/public/p2624133097.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2617652208.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p2677131882.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2659700245.jpg",https://movie.douban.com/trailer/286594/#content
崖上的波妞 崖の上のポニョ,宫崎骏,8.6,"神月柚莉爱,土井洋辉,山口智子,长岛一茂,天海祐希,所乔治,柊瑠美,矢野显子,吉行和子,奈良冈朋子,左时枝,羽鸟慎一,平冈映美,大桥望美",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2627847859.jpg,https://movie.douban.com/subject/1959877/,2008,"动画,奇幻,冒险",日本,日语,"2020-12-31(中国大陆),2008-07-19(日本)",101分钟,529893,"45.6%,41.4%,12.0%,0.8%,0.2%",5岁的宗介生长在海边小城，他的家就在临海的悬崖上。一天，宗介捡到了一个被海浪冲上岸的废玻璃瓶，里面有条受困的小金鱼。小金鱼名叫波尼，她是人鱼女王的女儿，偷偷驾着水母溜出来玩的时候撞进了瓶子里。宗介把波尼带回了自己家，养在塑料盆里。波尼在宗介家过得很愉快，她很喜欢宗介，宗介也喜欢她。然而，快乐的日子很快就过去了，波尼的爸爸藤本把女儿带回了海底。藤本原是一个魔法师，后来和人鱼女王相爱成了海底的住人。,"https://img2.doubanio.com/view/photo/sqxs/public/p456942791.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p456942622.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2413688511.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1695750556.jpg",https://movie.douban.com/trailer/270201/#content
千钧一发 Gattaca,安德鲁·尼科尔,8.8,"伊桑·霍克,乌玛·瑟曼,裘德·洛,艾伦·阿金,戈尔·维达尔,山德·贝克利,劳恩·迪恩,简妮·布鲁克,伊莱亚斯·科泰斯,玛娅·鲁道夫,伍娜·戴蒙,布莱尔·安德伍德,梅森·甘布,威廉姆·李·斯科特,欧内斯特·博格宁,托尼·夏尔赫布,肯·马里诺,加布里埃尔·瑞丝,迪恩·诺里斯,丹格里芬,格雷戈·赛斯特罗,Elizabeth Dennehy,查德·克里斯特,George Marshall Ruge",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792423963.jpg,https://movie.douban.com/subject/1300117/,1997,"剧情,科幻,惊悚",美国,"英语,世界语",1997-10-24(美国),106分钟,319640,"51.3%,39.6%,8.5%,0.5%,0.1%",未来的世界，科技的力量胜过一切，基因决定命运，几乎成为金科玉律。不幸文森特（伊桑•霍克 Ethan Hawke  饰）是一个基因不良的人，出生以来就决定了他近视和心脏病的缺陷，他只能活到30岁。于是父母为文森特增添了一个有着优良基因的弟弟。,"https://img3.doubanio.com/view/photo/sqxs/public/p2505138673.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p2505139152.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p2505139102.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2505139124.jpg",https://movie.douban.com/trailer/296364/#content
高山下的花环,谢晋,9.5,"吕晓禾,唐国强,何伟,童超,盖克,王玉梅,刘燕生,斯琴高娃,倪大红,何毅,石磊,贾雨岚,李丹军,管宗祥,李振平,胡宗琪,洪军",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2319879389.jpg,https://movie.douban.com/subject/1422283/,1984,"剧情,战争",中国大陆,汉语普通话,"1984(中国大陆),1985-11-07(中国香港)",146分钟,112029,"79.8%,16.8%,3.0%,0.3%,0.2%",驻扎在四川广元的九连长梁三喜（吕晓禾 饰）为了从军政治部调来的指导员赵蒙生（唐国强 饰）推迟了探亲假，可出身高干家庭吃不了苦的蒙生打算只干几个月就走。1979年，赵母吴爽（刘燕生 饰）得知蒙生部队将要赴越作战，加紧督办调动之事。耿直的炮排长靳开来（何伟 饰）听说后火冒三丈，扬言要自费上北京告状。部队开赴云南边境，吴爽孤注一掷请求军长雷震（童超 饰）将蒙生调回后方……,"https://img3.doubanio.com/view/photo/sqxs/public/p1563498047.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1490731299.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2628485716.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2108704041.jpg",https://movie.douban.com/video/106586/
